stn;time;uto200s0;gre000z0;tre200s0;ure200s0;fkl010z0;fve010z0
THU;2.02406E+11;12.6;0;14.8;99.4;1;0.9
THU;2.02406E+11;12.3;0;14.4;99.4;1.1;1
THU;2.02406E+11;11.9;0;13.9;99.4;0.8;0.8
THU;2.02406E+11;12.1;0;14.1;99.4;0.7;0.6
THU;2.02406E+11;12;0;14;99.4;0.6;0.4
THU;2.02406E+11;12.2;0;14.3;99.4;0.3;0.3
THU;2.02406E+11;11.9;0;13.8;99.4;0.4;0.2
THU;2.02406E+11;11.4;0;13.1;99.4;0.2;0.2
THU;2.02406E+11;11.4;0;13.2;99.4;0.6;0.5
THU;2.02406E+11;11.6;0;13.4;99.4;0.7;0.6
THU;2.02406E+11;11.6;0;13.4;99.4;0.4;0.2
THU;2.02406E+11;11.1;0;12.8;99.4;0.8;0.7
THU;2.02406E+11;11.3;0;13;99.4;0.5;0.5
THU;2.02406E+11;11.3;0;13;99.4;0.7;0.7
THU;2.02406E+11;11.1;0;12.8;99.4;0.8;0.7
THU;2.02406E+11;10.9;0;12.5;99.4;1.8;1.8
THU;2.02406E+11;11.1;0;12.8;99.4;1.5;1.5
THU;2.02406E+11;11.4;5;13.2;99.4;0.4;0.3
THU;2.02406E+11;11.4;13;13.2;99.4;0.8;0.8
THU;2.02406E+11;11.1;28;12.8;99.4;1;1
THU;2.02406E+11;11.5;39;13.3;99.4;1.1;1.1
THU;2.02406E+11;11.7;61;13.6;99.4;1.6;1.6
THU;2.02406E+11;11.8;86;13.7;99.4;1.5;1.4
THU;2.02406E+11;12.1;118;14.1;99.4;1.7;1.6
THU;2.02406E+11;12.1;126;14.2;99.4;2.1;1.8
THU;2.02406E+11;12.3;196;14.4;99.4;1.5;1.5
THU;2.02406E+11;12.4;229;14.6;99.4;0.1;0.1
THU;2.02406E+11;12.9;243;15.2;99.4;0.4;0.3
THU;2.02406E+11;13.8;180;16.4;99.4;0.5;0.5
THU;2.02406E+11;13.8;165;16.3;99.3;0.9;0.9
THU;2.02406E+11;14;279;16.6;99.2;1.1;1.1
THU;2.02406E+11;14;353;16.8;98.5;1;1
THU;2.02406E+11;14.1;336;17.3;95.7;0.6;0.5
THU;2.02406E+11;13.7;223;17.3;92.6;0.6;0.2
THU;2.02406E+11;13.7;196;17.3;93;1.2;1.2
THU;2.02406E+11;13.4;241;17.1;91.9;1.9;1.9
THU;2.02406E+11;13.6;408;17.7;90.5;1.6;1.6
THU;2.02406E+11;13.5;414;17.9;88.2;1;1
THU;2.02406E+11;13.6;454;18.2;87.6;0.7;0.6
THU;2.02406E+11;14.1;483;18.8;87.5;0.6;0.2
THU;2.02406E+11;13.9;471;19;85.6;0.4;0.1
THU;2.02406E+11;14.1;544;19.3;84.8;0;0
THU;2.02406E+11;13.7;502;19.6;81;0;0
THU;2.02406E+11;13.7;505;19.8;80.2;0.2;0
THU;2.02406E+11;13.7;543;20.3;77.5;0.5;0.3
THU;2.02406E+11;12.9;462;19.9;75.2;1.3;1.3
THU;2.02406E+11;12.9;376;19.8;75.2;1.1;1.1
THU;2.02406E+11;13;554;20.1;74.9;0.5;0.5
THU;2.02406E+11;13.4;402;20.3;76.4;0.6;0.5
THU;2.02406E+11;13.9;718;20.8;76.4;0.6;0.2
THU;2.02406E+11;14.2;590;21.6;74.9;1.3;1
THU;2.02406E+11;13.3;338;21.4;71;2.1;2.1
THU;2.02406E+11;13.4;530;21.8;70.1;1.8;1.6
THU;2.02406E+11;13.6;550;22.2;69.7;1.8;1.6
THU;2.02406E+11;13.4;597;22.4;67.4;1.6;1.5
THU;2.02406E+11;13.4;553;22.7;66.2;1.4;1.3
THU;2.02406E+11;13;583;22.8;64.3;1.4;1.3
THU;2.02406E+11;12.7;475;22.7;62.8;1;0.8
THU;2.02406E+11;12.6;422;22.6;62.7;0.6;0.5
THU;2.02406E+11;12.8;434;22.8;63.1;0.7;0.7
THU;2.02406E+11;13;361;22.9;63.7;1.2;1.1
THU;2.02406E+11;12.7;224;22.7;63.1;0.7;0.1
THU;2.02406E+11;13.5;146;21.6;71.2;1;0.9
THU;2.02406E+11;14;146;21.6;74;1.5;1.5
THU;2.02406E+11;13.6;126;21.1;73.8;2;1.9
THU;2.02406E+11;13.8;170;20.1;79.6;2.5;2.5
THU;2.02406E+11;14.5;199;20.2;82.7;2.6;2.5
THU;2.02406E+11;13.7;187;20.2;78.5;3.7;3.6
THU;2.02406E+11;14;158;20.4;79;1.5;1.4
THU;2.02406E+11;14.5;160;20.5;81.5;1.3;1.2
THU;2.02406E+11;14.2;181;20.7;79.2;1.4;1.4
THU;2.02406E+11;14.3;192;20.8;79.2;1.1;1.1
THU;2.02406E+11;14.7;174;20.9;80.5;0.8;0.7
THU;2.02406E+11;14.3;221;21;78.1;0.5;0.4
THU;2.02406E+11;14.3;432;21.5;75.9;0.7;0.3
THU;2.02406E+11;13.7;413;22;70.8;1.3;1
THU;2.02406E+11;13.3;340;21.5;70.7;1.9;1.8
THU;2.02406E+11;13.2;389;21.4;70.1;1.4;1.3
THU;2.02406E+11;13.1;367;22;67.6;0.3;0.2
THU;2.02406E+11;13.4;282;22;69.1;0.9;0.9
THU;2.02406E+11;13.6;448;22.1;69.6;1.1;1.1
THU;2.02406E+11;13.9;444;22.2;70.8;0.1;0.1
THU;2.02406E+11;14.2;440;22.2;72.6;1.7;1.7
THU;2.02406E+11;14.4;605;22.5;71.8;2.1;2.1
THU;2.02406E+11;13.9;683;23.2;66.9;1.4;1.4
THU;2.02406E+11;13.4;610;23.3;64.5;1.3;1.2
THU;2.02406E+11;13.6;618;23.5;64.2;1.4;1.2
THU;2.02406E+11;13.8;562;23.8;64.1;1;1
THU;2.02406E+11;13.7;611;24.1;62.8;1.4;1.3
THU;2.02406E+11;13.7;558;24;62.9;2.1;2
THU;2.02406E+11;13.6;531;24;62.4;1.4;1.2
THU;2.02406E+11;13.3;262;23.4;63.4;1.9;1.7
THU;2.02406E+11;13.3;323;23.5;63;1.8;1.7
THU;2.02406E+11;13.4;270;23.5;63.1;1.2;1.1
THU;2.02406E+11;13.6;249;23.2;65.5;1.8;1.8
THU;2.02406E+11;13.7;318;23.1;66.2;0.2;0.2
THU;2.02406E+11;13.1;168;22.4;66;1;1
THU;2.02406E+11;13.3;92;22;68.6;1.7;1.7
THU;2.02406E+11;13;61;21.7;68.1;1.5;1.5
THU;2.02406E+11;13.7;41;21.5;72.4;1.2;1.2
THU;2.02406E+11;13.7;28;21.6;72.2;0.7;0.5
THU;2.02406E+11;13.2;25;21.6;69.9;0.7;0.6
THU;2.02406E+11;13;13;21.5;68.9;0.6;0.6
THU;2.02406E+11;13.5;14;21.3;72.2;0.3;0.3
THU;2.02406E+11;13.9;12;21.1;75.4;0.8;0.8
THU;2.02406E+11;14;6;21;76.3;0.9;0.7
THU;2.02406E+11;14.1;4;21;76.7;0.4;0.4
THU;2.02406E+11;13.3;5;21;72.9;0.5;0.5
THU;2.02406E+11;14.5;4;20.4;81.9;0.8;0.8
THU;2.02406E+11;15.2;0;19.7;89.9;0.9;0.8
THU;2.02406E+11;15.1;0;19.8;88.4;1;1
THU;2.02406E+11;14.9;0;19.2;90.6;0.4;0.3
THU;2.02406E+11;14.9;0;19.2;90.6;1.1;1
THU;2.02406E+11;15.3;0;19.4;91.7;0.4;0.4
THU;2.02406E+11;15.3;0;19.2;92.8;0.7;0.7
THU;2.02406E+11;15.3;0;19.3;92.5;1.2;1.2
THU;2.02406E+11;14.7;0;19.6;86.9;2.6;2.6
THU;2.02406E+11;14.3;0;19.5;85.1;1.6;1.5
THU;2.02406E+11;14.5;0;19.1;88.1;1.7;1.7
THU;2.02406E+11;14.1;0;19;86.4;1.9;1.9
THU;2.02406E+11;14;0;19.1;85.4;1.3;1.3
THU;2.02406E+11;13.9;0;19.1;84.7;1.1;1
THU;2.02406E+11;13.6;0;19.2;82.4;1.2;1.1
THU;2.02406E+11;14.2;0;18.8;88.3;0.5;0.4
THU;2.02406E+11;14.2;0;18.6;89.2;1;0.9
THU;2.02406E+11;14.4;0;18.6;90.8;2.3;2.3
THU;2.02406E+11;14.4;0;18.4;91.7;3.2;3.1
THU;2.02406E+11;14;0;17.8;92.1;3.4;3.4
THU;2.02406E+11;13.8;0;17.5;92.8;2.7;2.7
THU;2.02406E+11;14;0;17.3;94.9;1.5;1.4
THU;2.02406E+11;14.2;0;17.3;96.6;1.6;1.5
THU;2.02406E+11;14.3;0;17.2;97.3;2.6;2.6
THU;2.02406E+11;14;0;17;97;2.5;2.5
THU;2.02406E+11;14;0;16.9;97.1;1.6;1.5
THU;2.02406E+11;14.2;0;16.9;98.7;0.7;0.7
THU;2.02406E+11;14.1;0;16.7;99;0.6;0.5
THU;2.02406E+11;13.9;0;16.5;99.3;0.8;0.8
THU;2.02406E+11;13.8;0;16.4;99.3;0.5;0.2
THU;2.02406E+11;13.6;0;16.1;99.3;0.3;0.3
THU;2.02406E+11;13.8;0;16.3;99.3;0.2;0.2
THU;2.02406E+11;13.4;0;15.9;99.3;0.6;0.6
THU;2.02406E+11;13.2;0;15.6;99.3;1.5;1.4
THU;2.02406E+11;13.4;0;15.9;99.3;0.7;0.7
THU;2.02406E+11;13.4;0;15.9;99.3;0.4;0.3
THU;2.02406E+11;13.5;0;16;99.3;0.3;0.3
THU;2.02406E+11;13.4;0;15.9;99.3;0.5;0.5
THU;2.02406E+11;13.6;0;16.1;99.3;0.3;0.3
THU;2.02406E+11;13.5;0;16;99.3;0.1;0.1
THU;2.02406E+11;13.3;0;15.8;99.3;0.1;0.1
THU;2.02406E+11;13.2;0;15.6;99.3;0;0
THU;2.02406E+11;13.2;0;15.6;99.3;0.3;0.2
THU;2.02406E+11;13.3;0;15.7;99.3;0.6;0.5
THU;2.02406E+11;13.3;0;15.8;99.3;0.5;0.4
THU;2.02406E+11;13.2;0;15.6;99.3;0.7;0.7
THU;2.02406E+11;13.2;0;15.6;99.3;0.7;0.7
THU;2.02406E+11;13.2;0;15.6;99.3;0.3;0.3
THU;2.02406E+11;12.6;0;14.9;99.3;0.7;0.5
THU;2.02406E+11;12.5;0;14.7;99.3;0.2;0.2
THU;2.02406E+11;12.8;0;15.1;99.3;0.3;0.3
THU;2.02406E+11;12.8;0;15.2;99.3;0.6;0.4
THU;2.02406E+11;12.6;0;14.9;99.3;1.2;1.2
THU;2.02406E+11;12.7;1;15;99.3;0.6;0.5
THU;2.02406E+11;13;7;15.3;99.3;1;1
THU;2.02406E+11;13;17;15.3;99.3;0.5;0.3
THU;2.02406E+11;12.7;21;15;99.3;0.8;0.8
THU;2.02406E+11;12.8;28;15.1;99.3;0.8;0.8
THU;2.02406E+11;12.7;39;15;99.3;0.5;0.5
THU;2.02406E+11;13;54;15.3;99.3;0.2;0.2
THU;2.02406E+11;13.2;73;15.6;99.3;0.5;0.3
THU;2.02406E+11;13.3;82;15.7;99.3;0.1;0.1
THU;2.02406E+11;13.3;99;15.8;99.3;0.3;0.2
THU;2.02406E+11;13.5;110;16;99.3;0.2;0.1
THU;2.02406E+11;13.6;88;16.1;99.3;0.3;0.3
THU;2.02406E+11;13.8;113;16.3;99.3;0.7;0.7
THU;2.02406E+11;13.8;161;16.3;99.3;1;1
THU;2.02406E+11;13.9;186;16.5;99.3;1.4;1.3
THU;2.02406E+11;13.8;177;16.3;99.3;1.8;1.8
THU;2.02406E+11;14;239;16.6;99.3;1.3;1.3
THU;2.02406E+11;13.9;190;16.5;99.3;1.3;1.3
THU;2.02406E+11;14.1;244;16.7;99.3;0.9;0.8
THU;2.02406E+11;14.3;283;16.9;99.3;0.8;0.7
THU;2.02406E+11;14.6;330;17.3;99.2;0.7;0.6
THU;2.02406E+11;14.8;261;17.7;98.4;0.7;0.6
THU;2.02406E+11;14.6;249;17.7;96.8;0.4;0.3
THU;2.02406E+11;14.4;235;17.8;95;0.8;0.7
THU;2.02406E+11;14.1;283;17.8;93.4;0.8;0.8
THU;2.02406E+11;14.4;424;18.3;92.2;0.5;0.4
THU;2.02406E+11;14.4;602;18.9;88.8;1;0.8
THU;2.02406E+11;14;630;19.1;85.5;0.8;0.7
THU;2.02406E+11;13.6;549;19.1;83.2;0.8;0.7
THU;2.02406E+11;13.6;482;19.4;81.7;0.5;0.4
THU;2.02406E+11;13.9;521;19.6;82.6;1.5;1.3
THU;2.02406E+11;13.9;555;19.8;81.6;1.8;1.7
THU;2.02406E+11;13.8;395;19.6;81.6;1.7;1.6
THU;2.02406E+11;14;351;19.5;83.2;2.2;2.1
THU;2.02406E+11;14;369;19.5;83.6;1.5;1.4
THU;2.02406E+11;14.1;402;19.7;83;2.1;2.1
THU;2.02406E+11;14.3;371;19.9;83.4;1.8;1.8
THU;2.02406E+11;14;365;19.8;81.7;2;2
THU;2.02406E+11;14;443;20;81.5;2.3;2.2
THU;2.02406E+11;14.5;564;20.5;81.2;1.7;1.7
THU;2.02406E+11;14.3;552;20.3;81.1;3.1;3.1
THU;2.02406E+11;14.7;524;20.6;82;3.3;3.3
THU;2.02406E+11;14.4;598;20.8;79.8;2.4;2.3
THU;2.02406E+11;14.5;619;21.1;78.9;2.5;2.4
THU;2.02406E+11;14.3;525;21;78;2.9;2.5
THU;2.02406E+11;14.4;729;21.5;76.5;2.7;2.5
THU;2.02406E+11;14.4;864;21.8;75.1;2.6;2.5
THU;2.02406E+11;14.4;892;22.2;73.3;2.9;2.9
THU;2.02406E+11;14;680;22;72.3;2.8;2.8
THU;2.02406E+11;13.9;816;22;71.9;3.4;3.4
THU;2.02406E+11;14;902;22.4;70.7;3.3;3.2
THU;2.02406E+11;14.4;920;23.1;69.9;2.7;2.5
THU;2.02406E+11;13.5;837;23;65.5;2.5;2.3
THU;2.02406E+11;13;815;23;63.2;2.5;2.5
THU;2.02406E+11;12.4;431;22.8;61.3;2.6;2.6
THU;2.02406E+11;12.8;466;22.9;62.8;2.6;2.6
THU;2.02406E+11;13;313;22.6;65;2.3;2.3
THU;2.02406E+11;13;164;22.4;65.6;1.8;1.7
THU;2.02406E+11;13.1;97;22;67.2;2;2
THU;2.02406E+11;13.2;53;21.7;69.1;1.5;1.3
THU;2.02406E+11;13.5;15;21.2;73.3;2.8;2.7
THU;2.02406E+11;14.3;2;20.3;81.3;3;3
THU;2.02406E+11;15.5;3;19.1;94.5;1.8;1.7
THU;2.02406E+11;15.4;6;18.2;99;2.3;2.3
THU;2.02406E+11;15.7;7;18.6;99.2;3.3;3.2
THU;2.02406E+11;15.6;14;18.4;99.2;1.4;1.1
THU;2.02406E+11;15.2;23;17.9;99.3;1.7;1.4
THU;2.02406E+11;15.3;29;18;99.3;2.1;1.6
THU;2.02406E+11;15.3;57;18;99.3;1.1;0.9
THU;2.02406E+11;15.3;75;18;99.3;0.6;0.5
THU;2.02406E+11;15.2;65;18;99;2.5;2.4
THU;2.02406E+11;14.4;207;17.6;95.8;4.9;4.9
THU;2.02406E+11;15.2;436;18.4;96.8;3.4;3.4
THU;2.02406E+11;14.7;466;19;90.1;2;2
THU;2.02406E+11;14.4;346;19.2;87.4;1.7;1.5
THU;2.02406E+11;13.6;338;19;84;3.2;3.2
THU;2.02406E+11;13.2;222;18.2;85;4;4
THU;2.02406E+11;13;191;18;84.6;3;2.8
THU;2.02406E+11;12.9;153;18.1;83.8;2.3;2.2
THU;2.02406E+11;12.8;106;18.2;82.5;2.3;2.3
THU;2.02406E+11;12.7;56;18.2;81.7;1.4;1.3
THU;2.02406E+11;12.7;16;17.7;83.8;2.4;2.4
THU;2.02406E+11;12.5;0;17.6;83.6;2.8;2.8
THU;2.02406E+11;13.1;0;16.8;91.3;3.3;3.1
THU;2.02406E+11;13.3;0;16;97.9;2.2;1
THU;2.02406E+11;13.5;0;16.5;96.7;3;3
THU;2.02406E+11;13;0;16.4;93.6;1.5;1.4
THU;2.02406E+11;13.1;0;15.8;97.5;1.7;1.7
THU;2.02406E+11;13.2;0;15.6;99.3;2.2;2
THU;2.02406E+11;13.5;0;16;99.3;3.8;3.8
THU;2.02406E+11;13.7;0;16.2;99.3;5.1;5.1
THU;2.02406E+11;13.3;0;16.2;96.9;4.6;4.6
THU;2.02406E+11;12.6;0;15.9;92.8;4.7;4.6
THU;2.02406E+11;12.9;0;15.6;97.3;3.1;3
THU;2.02406E+11;13.2;0;15.6;99.2;1.5;1.5
THU;2.02406E+11;13.1;0;15.6;98.9;1.3;1.3
THU;2.02406E+11;13;0;15.4;99.2;1.1;0.8
THU;2.02406E+11;13.1;0;15.5;98.8;1.1;1
THU;2.02406E+11;12.8;0;15.1;99.2;1.3;1.3
THU;2.02406E+11;12.7;0;15;99.3;0.5;0.4
THU;2.02406E+11;12.8;0;15.1;99.3;0.7;0.6
THU;2.02406E+11;12.8;0;15.2;99.3;1.3;1.2
THU;2.02406E+11;12.6;0;14.8;99.3;1.5;1.5
THU;2.02406E+11;12.6;0;14.8;99.3;1.1;1.1
THU;2.02406E+11;12.6;0;14.8;99.3;1.7;1.7
THU;2.02406E+11;12.6;0;14.8;99.3;1.5;1.5
THU;2.02406E+11;12.6;0;14.9;99.3;1;0.8
THU;2.02406E+11;12.6;0;14.9;99.3;0.6;0.5
THU;2.02406E+11;12.6;0;14.8;99.3;0.6;0.5
THU;2.02406E+11;12.6;0;14.8;99.3;0.8;0.8
THU;2.02406E+11;12.6;0;14.9;99.3;0.7;0.7
THU;2.02406E+11;12.6;0;14.9;99.3;0.8;0.8
THU;2.02406E+11;12.6;0;14.9;99.3;0.6;0.6
THU;2.02406E+11;12.6;0;14.8;99.3;0.5;0.4
THU;2.02406E+11;12.6;0;14.8;99.3;0.3;0.2
THU;2.02406E+11;12.6;0;14.9;99.3;0.5;0.3
THU;2.02406E+11;12.6;0;14.9;99.3;0.4;0.4
THU;2.02406E+11;12.6;0;14.8;99.3;0.7;0.5
THU;2.02406E+11;12.6;0;14.8;99.3;0.9;0.9
THU;2.02406E+11;12.4;0;14.6;99.3;0.9;0.9
THU;2.02406E+11;12.5;0;14.7;99.3;0.9;0.9
THU;2.02406E+11;12.6;0;14.8;99.3;0.6;0.6
THU;2.02406E+11;12.4;0;14.6;99.3;0.7;0.7
THU;2.02406E+11;12.5;0;14.7;99.3;0.5;0.2
THU;2.02406E+11;12.6;0;14.8;99.3;0.8;0.8
THU;2.02406E+11;12.6;0;14.9;99.3;1.1;1.1
THU;2.02406E+11;12.6;0;14.9;99.3;1.1;1.1
THU;2.02406E+11;12.6;0;14.9;99.3;2;2
THU;2.02406E+11;12.3;0;14.4;99.3;4.5;4.4
THU;2.02406E+11;12.1;0;14.1;99.3;4.8;4.8
THU;2.02406E+11;11.9;0;13.9;99.3;5;5
THU;2.02406E+11;11.9;0;13.9;99.3;2.7;2.7
THU;2.02406E+11;12;0;14;99.3;1.9;1.9
THU;2.02406E+11;12;0;14;99.3;2.3;2.3
THU;2.02406E+11;12;0;14;99.3;2.8;2.8
THU;2.02406E+11;12;0;14;99.3;2.5;2.4
THU;2.02406E+11;11.9;0;13.9;99.3;2.5;2.3
THU;2.02406E+11;11.9;0;13.9;99.3;2.5;2.5
THU;2.02406E+11;11.7;0;13.6;99.3;3.2;3.2
THU;2.02406E+11;11.6;0;13.6;99.2;3.2;3.2
THU;2.02406E+11;11.6;0;13.5;99.2;3.2;3.1
THU;2.02406E+11;11.6;0;13.5;99.3;2.6;2.5
THU;2.02406E+11;11.6;0;13.5;99.3;1.9;1.9
THU;2.02406E+11;11.6;0;13.5;99.2;2.7;2.6
THU;2.02406E+11;11.5;0;13.4;99.2;2.6;2.6
THU;2.02406E+11;11.4;0;13.2;99.2;1.8;1.8
THU;2.02406E+11;11.3;0;13.1;99.2;1.7;1.7
THU;2.02406E+11;11.2;0;13;99.2;0.9;0.9
THU;2.02406E+11;11.3;1;13.1;99.2;0.7;0.7
THU;2.02406E+11;11.3;3;13;99.3;0.9;0.9
THU;2.02406E+11;11.3;5;13;99.3;0.9;0.9
THU;2.02406E+11;11.3;10;13;99.3;0.8;0.8
THU;2.02406E+11;11.2;13;12.9;99.3;1.1;1.1
THU;2.02406E+11;11.3;16;13;99.3;1;1
THU;2.02406E+11;11.4;25;13.1;99.3;0.9;0.8
THU;2.02406E+11;11.4;36;13.1;99.3;0.5;0.4
THU;2.02406E+11;11.4;37;13.2;99.3;0.3;0.2
THU;2.02406E+11;11.5;44;13.3;99.3;0.3;0
THU;2.02406E+11;11.6;45;13.4;99.3;0.2;0.1
THU;2.02406E+11;11.4;56;13.3;99.2;0.7;0.7
THU;2.02406E+11;11.4;80;13.2;99.2;0.8;0.7
THU;2.02406E+11;11.4;80;13.3;99.2;0.7;0.6
THU;2.02406E+11;11.4;102;13.3;99.2;0.8;0.7
THU;2.02406E+11;11.4;115;13.4;98.1;0.6;0.6
THU;2.02406E+11;11;115;13.5;93.5;0.3;0.3
THU;2.02406E+11;11.2;140;13.6;94.8;0.4;0.4
THU;2.02406E+11;11.7;258;13.9;97.5;0.9;0.8
THU;2.02406E+11;10.8;312;14.2;88.5;1.2;1.2
THU;2.02406E+11;10.8;255;14.3;87.6;1.5;1.5
THU;2.02406E+11;10.9;279;14.4;87.8;1.7;1.7
THU;2.02406E+11;11.1;458;14.6;88.8;2.2;2.2
THU;2.02406E+11;11.5;365;14.9;90.2;1.7;1.7
THU;2.02406E+11;10.6;357;14.9;83.3;1.9;1.8
THU;2.02406E+11;10.2;511;15.2;78.5;1.9;1.9
THU;2.02406E+11;10.2;668;15.6;76.6;2.4;2.4
THU;2.02406E+11;10.2;514;15.6;76.8;2.4;2.3
THU;2.02406E+11;10.1;542;15.6;75.5;2;1.9
THU;2.02406E+11;10.4;555;15.6;78.1;2;1.9
THU;2.02406E+11;10;522;16;73.3;1.8;1.7
THU;2.02406E+11;10.1;424;16.1;73.7;1.8;1.6
THU;2.02406E+11;9.6;356;16;70.7;1.9;1.9
THU;2.02406E+11;9.5;257;15.9;70.6;1.6;1.6
THU;2.02406E+11;9.2;201;15.9;68.2;0.8;0.8
THU;2.02406E+11;9.5;162;15.7;70.4;1.2;1.1
THU;2.02406E+11;9.2;152;15.8;68.7;0.8;0.8
THU;2.02406E+11;9.1;155;15.9;67.6;0.4;0.3
THU;2.02406E+11;9.7;151;15.9;71.6;0.9;0.8
THU;2.02406E+11;9.7;133;15.9;71.3;1.6;1.6
THU;2.02406E+11;9.4;138;15.9;69.9;1.7;1.7
THU;2.02406E+11;9.3;220;16;68.2;2;2
THU;2.02406E+11;9.2;328;16.4;66.1;1.5;1.3
THU;2.02406E+11;9.2;635;16.9;63.7;1.7;1.5
THU;2.02406E+11;9.2;855;17.6;61.6;2.2;2
THU;2.02406E+11;9;629;17.5;60.5;1.7;1.5
THU;2.02406E+11;9.1;524;17.7;60.1;1.7;1.4
THU;2.02406E+11;9.2;774;17.9;60.2;0.1;0.1
THU;2.02406E+11;9;502;17.6;60.1;0.1;0
THU;2.02406E+11;9.2;475;17.8;60.5;1.7;1.5
THU;2.02406E+11;9.2;385;17.9;60.5;2.1;1.8
THU;2.02406E+11;9.5;366;18;61.7;1.6;1.3
THU;2.02406E+11;9.7;612;18.1;62.7;1.6;1.4
THU;2.02406E+11;10.2;748;18.5;64.3;2.6;2.1
THU;2.02406E+11;9.3;785;18.6;58.5;1.6;1.2
THU;2.02406E+11;10;801;19;61.5;2.9;2.9
THU;2.02406E+11;9.5;667;18.8;59.2;1.6;1.4
THU;2.02406E+11;9.7;364;18.5;61.2;2.6;2.6
THU;2.02406E+11;9.9;599;18.8;61.7;2.2;2.2
THU;2.02406E+11;9.9;828;19.3;59.4;1.9;1.7
THU;2.02406E+11;9.6;791;19.5;57.4;1.8;1.8
THU;2.02406E+11;9.7;731;19.8;56.7;1.8;1.5
THU;2.02406E+11;9.4;827;19.9;54.8;1.9;1.8
THU;2.02406E+11;9.2;609;19.9;53.9;1.7;1.1
THU;2.02406E+11;9.7;670;20;56.2;2.2;2
THU;2.02406E+11;9;582;20;52.4;1.8;1.7
THU;2.02406E+11;8.6;403;19.8;50.3;1.3;0.4
THU;2.02406E+11;8.4;578;20.5;47.5;0.1;0
THU;2.02406E+11;8.3;622;20.6;46;0.5;0.4
THU;2.02406E+11;8.4;515;20.5;47.2;1.4;1.3
THU;2.02406E+11;9.4;516;20.5;52.8;2.6;2.1
THU;2.02406E+11;9.5;573;20.4;53.9;2.7;2.6
THU;2.02406E+11;9.3;542;20.4;52.5;1.8;1.6
THU;2.02406E+11;9.5;518;20.2;54.5;2.2;2.2
THU;2.02406E+11;9.3;453;20;54.1;1;1
THU;2.02406E+11;9.4;382;19.9;54.7;0.1;0.1
THU;2.02406E+11;9.7;340;19.8;56.6;1.2;1.2
THU;2.02406E+11;9.5;311;19.7;56;2.1;2
THU;2.02406E+11;9.2;283;19.8;53.9;1.8;1.8
THU;2.02406E+11;9.2;240;19.9;53.2;1;0.6
THU;2.02406E+11;8.8;112;19.5;52.7;0.7;0.7
THU;2.02406E+11;8;49;19.1;48.8;2.9;2.9
THU;2.02406E+11;8.1;37;18.5;51.1;2.6;2.6
THU;2.02406E+11;8.1;36;18;52.9;3.1;3.1
THU;2.02406E+11;8;29;17.9;52.1;4.3;4.3
THU;2.02406E+11;8;23;17.6;53.6;3.7;3.7
THU;2.02406E+11;8;15;17.5;53.5;3.7;3.7
THU;2.02406E+11;8.1;10;17;55.9;2.5;2.5
THU;2.02406E+11;8.5;5;16.2;61.8;2.1;2.1
THU;2.02406E+11;8.9;0;15.7;66.4;2.2;2.2
THU;2.02406E+11;9;0;15.4;68.8;1.6;1.5
THU;2.02406E+11;8.9;0;15.6;66.5;0.4;0.3
THU;2.02406E+11;9;0;15.6;67.5;1.3;1.3
THU;2.02406E+11;9.1;0;15.7;67.7;2.1;2.1
THU;2.02406E+11;8.5;0;16.4;60.5;2.5;2.4
THU;2.02406E+11;8.2;0;16.5;58.8;2.8;2.6
THU;2.02406E+11;7.9;0;17;54.6;2.3;2.2
THU;2.02406E+11;7.8;0;16.9;54.2;3.2;3.1
THU;2.02406E+11;7.7;0;17.1;53;3.4;3.4
THU;2.02406E+11;7.7;0;17.1;53.1;3.1;3.1
THU;2.02406E+11;7.8;0;16.8;54.8;2.2;2.1
THU;2.02406E+11;8.3;0;15.9;61.6;1.2;0.5
THU;2.02406E+11;9.2;0;14.5;73.7;1.8;1.8
THU;2.02406E+11;9.6;0;14;79.7;1.6;1.6
THU;2.02406E+11;9.4;0;14.4;76.1;1;0.9
THU;2.02406E+11;9.7;0;14.3;79.1;0.6;0.5
THU;2.02406E+11;10;0;14.2;82.4;1.2;1.1
THU;2.02406E+11;9.5;0;15;73.8;1.5;1.4
THU;2.02406E+11;8.2;0;16.1;60.4;2.9;2.8
THU;2.02406E+11;9.3;0;14.5;74.3;1.9;1.8
THU;2.02406E+11;9.7;0;14.1;80;1;1
THU;2.02406E+11;9.6;0;14.6;76.3;1;0.6
THU;2.02406E+11;8.6;0;15.4;65.6;3;3
THU;2.02406E+11;8.6;0;15.4;65.2;3.2;3.2
THU;2.02406E+11;8.6;0;15.1;67;2.5;2.4
THU;2.02406E+11;8.7;0;14.9;68.7;1.7;1.5
THU;2.02406E+11;8.7;0;14.9;68.6;2.3;2.2
THU;2.02406E+11;8.6;0;15;67.5;3;2.9
THU;2.02406E+11;8.7;0;14.8;68.8;1;0.9
THU;2.02406E+11;8.8;0;14.6;70.4;1.1;0.9
THU;2.02406E+11;8.9;0;14.5;71.7;0.9;0.8
THU;2.02406E+11;9;0;14.4;73;1.7;1.6
THU;2.02406E+11;9.2;0;14;76.2;1.7;1.7
THU;2.02406E+11;9.5;0;13.6;80.9;2.5;2.5
THU;2.02406E+11;9.7;0;13.4;83.5;1.9;1.9
THU;2.02406E+11;9.8;0;13.3;85.4;1.5;0.9
THU;2.02406E+11;9.9;0;13.3;85.7;1.2;1.1
